username,1_1,1_2,1_3,1_4,1_5,1_6,2_1,2_2,2_3,2_4,2_5,2_6,3_1,3_2,3_3,3_4,3_5,3_6,4_1,4_2,4_3,4_4,4_5,4_6,5_1,5_2,5_3,5_4,5_5,5_6,6_1,6_2,6_3,6_4,6_5,6_6,7_1,7_2,7_3,7_4,7_5,7_6,8_1,8_2,8_3,8_4,8_5,8_6,9_1,9_2,9_3,9_4,9_5,9_6,10_1,10_2,10_3,10_4,10_5,10_6,avg_score
79fb09750bdb85310622bf240e1060ef8de8bce1,2.833,2.333,0.5,0,6967.222,10000.0,5.0,3.0,2.0,0,4000.0,526.316,1.7,1.3,0.4,0,8792.857,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2052.632
7a0e5d245539a1b2906358ad255a4375f914d37c,1.778,1.0,0.778,0,6703.704,909.091,1.667,1.667,0.0,0,9294.444,10000.0,2.818,2.273,0.545,0,6924.242,9090.909,2.867,2.733,0.133,0,7462.302,4655.172,3.923,2.231,1.692,0,5901.604,8666.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3332.184
7a7bd043dfb44f7b90dcb37b669e89afcd79d234,2.0,2.0,0.0,0,2500.0,333.333,1.286,1.286,0.0,0,8047.429,5575.636,2.0,1.5,0.5,0,5833.333,2857.143,1.857,1.571,0.286,0,5321.429,4300.0,1.286,0.857,0.429,0,7857.143,6666.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1973.278
7adf3466bea259fdaa24fa131ca2c4d63e9a59e6,3.625,3.625,0.0,0,6661.458,10000.0,2.0,1.75,0.25,0,7440.458,10000.0,2.875,2.5,0.375,0,8822.917,8000.0,3.5,2.5,1.0,0,3691.667,7500.0,1.667,1.333,0.333,0,6666.667,10000.0,9.5,9.167,0.333,0,4723.686,10000.0,7.75,2.875,4.875,0,3206.624,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6550.0
7adf5597380b3d9048a47387095d5342a24c07da,1.0,1.0,0.0,0,2000.0,400.0,3.75,2.0,1.75,0,2097.222,3100.0,1.75,1.75,0.0,0,3296.0,3385.0,2.333,1.667,0.667,0,4001.315,4871.4,1.333,0.333,1.0,0,1666.667,500.0,1.833,1.583,0.25,0,5536.972,4372.2,1.4,1.0,0.4,0,3650.0,3884.615,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2051.321
7b27fcdea3732f654b3a3cb4ee1517e8203645a2,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0,10000.0,2500.0,3.0,1.0,2.0,0,3333.333,1250.0,1.0,0.667,0.333,0,1391.667,835.0,1.8,1.6,0.2,0,7866.667,10000.0,3.0,3.0,0.0,1,5863.812,5830.4,1.9,1.5,0.4,0,9100.0,10000.0,1.6,1.4,0.2,0,8369.433,9666.667,3.042,2.375,0.667,0,7173.114,10000.0,0.0,0.0,0.0,0,0.0,0.0,5008.207
7b3d30b5f05d1acd3bd4979bd8e18efaafdcbc62,5.667,5.222,0.444,0,7155.151,10000.0,5.571,3.81,1.762,0,5702.508,10000.0,1.5,1.167,0.333,0,8750.0,10000.0,8.286,5.214,3.071,0,3785.622,10000.0,5.111,4.444,0.667,0,4750.617,9000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4900.0
7b6c995004d7267af856efa19b12c7455bccdbd8,2.3,2.0,0.3,0,7900.0,10000.0,1.9,1.2,0.7,0,6966.667,7142.857,1.3,1.3,0.0,0,9433.333,10000.0,1.375,1.25,0.125,0,8875.0,10000.0,6.2,4.1,2.1,0,5176.256,10000.0,1.25,0.875,0.375,0,7500.0,7000.0,2.0,1.2,0.8,0,7500.0,10000.0,1.429,1.0,0.429,0,7857.143,7000.0,1.3,1.2,0.1,0,9533.267,9866.6,0.0,0.0,0.0,0,0.0,0.0,8100.946
7b7d0625e7d073af7c6fa7c1df5ca43ab1232aba,1.5,1.5,0.0,0,3815.5,2526.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,252.62
7bb8bff124f651711732b84262474e1acba69082,1.333,1.333,0.0,0,9694.444,9861.111,3.143,2.357,0.786,0,6634.226,10000.0,2.0,2.0,0.0,0,7444.444,10000.0,1.1,1.1,0.0,0,10000.0,10000.0,1.8,1.8,0.0,0,8246.733,7307.667,1.8,1.4,0.4,0,8798.0,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5716.878
7cac45d03854038e6854f5b1843cd491021f94bd,2.375,2.25,0.125,0,8494.048,10000.0,1.125,1.0,0.125,0,9375.0,10000.0,9.1,6.2,2.8,0,4936.885,9619.0,6.333,4.0,2.333,0,3561.616,7500.0,6.333,5.667,0.667,0,4404.762,10000.0,8.375,4.125,4.25,0,4641.288,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5711.9
7d111d42f139f151fc24ddcd89c3064467ebceb8,1.6,1.3,0.3,0,8212.5,9600.0,3.1,2.7,0.4,0,7232.456,10000.0,1.5,1.167,0.333,0,6944.444,4500.0,4.727,3.909,0.818,0,5551.136,9090.909,3.4,3.4,0.0,0,7982.809,10000.0,1.0,1.0,0.0,0,5000.0,3333.333,1.0,1.0,0.0,0,10000.0,2000.0,2.5,2.3,0.2,0,7084.062,9888.8,2.5,2.5,0.0,0,8062.5,9000.0,2.444,2.333,0.111,0,8390.722,9000.0,7641.304
7d9accfb703fb86e2d5f39929309e7f273b46c79,1.75,1.75,0.0,0,8125.0,10000.0,1.333,1.333,0.0,0,10000.0,7500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1750.0
7dc6bcdd4ba4cc84cdbf70b50cb26a72cec3db1e,3.0,2.5,0.5,0,7825.0,10000.0,8.1,6.4,1.7,0,6677.083,10000.0,4.333,4.0,0.333,0,8054.121,6000.0,3.5,2.8,0.7,0,7223.005,10000.0,8.909,7.0,1.909,0,5253.788,9090.909,2.8,2.6,0.2,0,8099.523,9066.6,8.0,7.667,0.333,0,7033.294,6000.0,2.2,2.2,0.0,0,8433.333,10000.0,2.1,1.9,0.2,0,8302.733,10000.0,2.0,2.0,0.0,0,6249.5,6666.0,8682.351
7dee913006479ffaff17ebed5a0b172112a0e115,1.0,1.0,0.0,0,0.0,0.0,4.0,3.333,0.667,0,3999.528,5789.25,3.0,2.0,1.0,0,5625.0,1625.0,2.0,2.0,0.0,0,0.0,0.0,3.9,3.4,0.5,0,5405.556,9400.0,7.0,5.75,1.25,1,2359.143,3353.4,2.5,2.5,0.0,0,7979.167,9800.0,2.4,1.733,0.667,0,7403.36,9341.8,2.75,2.458,0.292,0,7137.727,8335.292,0.0,0.0,0.0,0,0.0,0.0,4764.474
7df2a39d7e572a525fc26d9633039d83b900ed61,2.304,2.087,0.217,0,9016.629,9080.0,5.0,1.0,4.0,0,2000.0,113.636,1.714,1.429,0.286,0,7902.899,9857.143,1.125,1.125,0.0,0,9965.25,7272.727,2.625,1.875,0.75,0,7048.842,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3632.351
7e4e1a800af30eb9922c09f9d751b0873e0dc467,1.6,1.5,0.1,0,9463.32,10000.0,2.4,2.0,0.4,0,8373.275,9698.3,1.333,1.333,0.0,0,7666.667,8333.333,2.75,2.5,0.25,0,6595.833,10000.0,7.357,4.214,3.143,0,3660.238,9785.714,4.167,4.167,0.0,0,5376.7,8974.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5679.168
7e585ba8095284ba4d7f920b37ee3e76ab6caa4c,7.556,6.556,1.0,0,5819.081,10000.0,8.0,3.667,4.333,0,2988.745,10000.0,9.929,7.643,2.286,0,2759.996,10000.0,5.0,3.875,1.125,0,5722.944,8333.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3833.333
7e783577c8297bd74f8f12a2d4787f9cdfdfee02,2.667,2.0,0.667,0,6666.667,6666.667,1.333,1.133,0.2,0,8688.889,4054.054,1.615,1.154,0.462,0,8086.051,8571.429,1.704,1.37,0.333,0,7218.914,8583.333,1.667,1.667,0.0,0,8891.319,8592.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3646.783
7ee4cfff4c6cd84aa82b14208a75df86bcff9fba,2.417,1.833,0.583,0,7437.5,10000.0,1.0,1.0,0.0,0,10000.0,270.27,1.25,1.25,0.0,0,4486.625,3672.6,1.538,1.462,0.077,0,7384.538,3555.533,2.333,2.333,0.0,0,7777.778,10000.0,2.353,2.176,0.176,0,8672.359,10000.0,2.52,2.32,0.2,0,7794.667,10000.0,2.407,2.111,0.296,0,7458.59,9629.63,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5712.803
7eeef145cb4a17be79b2251b164bcaf5d15a4995,1.69,1.595,0.095,0,8234.127,8936.17,2.176,1.059,1.118,0,3705.039,4355.52,3.25,2.55,0.7,0,6591.649,10000.0,2.7,1.55,1.15,0,6978.354,10000.0,2.0,1.0,1.0,0,6666.667,6666.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3995.836
7f2bf222342aac2992fe15f12039b9f7123524c6,3.933,2.867,1.067,0,4927.288,10000.0,3.6,3.133,0.467,0,6071.944,10000.0,2.333,1.833,0.5,0,7797.619,10000.0,7.6,5.95,1.65,0,5015.6,9500.0,5.111,4.778,0.333,0,6193.049,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4950.0
7f5f84b208b2889ece946b277eaca95d838072bd,2.9,2.5,0.4,0,7736.776,10000.0,1.4,1.4,0.0,0,7314.933,7340.6,5.5,5.0,0.5,0,6297.411,6000.0,2.476,2.095,0.381,0,7663.794,8333.333,2.0,2.0,0.0,0,8000.0,10000.0,2.05,1.4,0.65,0,7473.32,10000.0,2.7,2.3,0.4,0,9144.4,10000.0,1.5,1.5,0.0,0,9271.4,10000.0,2.9,2.2,0.7,0,6997.475,10000.0,2.9,2.0,0.9,0,7465.0,10000.0,9167.393
7f8b72d92d190113dbc807befe9e8033ecdda75f,3.3,2.8,0.5,0,6672.55,10000.0,2.6,1.4,1.2,0,5533.333,10000.0,5.667,3.667,2.0,0,3727.667,7722.0,9.8,9.4,0.4,0,5566.696,8914.2,5.591,4.682,0.909,0,4901.463,6958.333,1.75,1.75,0.0,0,7083.333,10000.0,2.35,2.05,0.3,0,7558.327,10000.0,5.3,4.0,1.3,0,6034.2,10000.0,5.8,5.3,0.5,0,5427.528,10000.0,7.333,6.444,0.889,0,5355.943,8785.7,9238.023
7faa61077b62629df7a5b7c828f98b2337a2dfdb,3.6,3.4,0.2,0,5648.242,8318.6,1.5,1.5,0.0,0,7958.25,5444.333,1.682,1.182,0.5,0,6151.515,6541.667,2.0,1.75,0.25,0,6916.667,10000.0,2.8,1.9,0.9,0,6338.67,9700.0,2.25,2.25,0.0,0,9298.5,3844.4,3.0,2.75,0.25,0,4436.052,5991.4,3.8,1.9,1.9,0,5669.444,8800.0,3.0,2.5,0.5,0,6657.1,3371.4,0.0,0.0,0.0,0,0.0,0.0,6201.18
80212c0b606f5dcba043483a07f677a5455c3901,1.0,1.0,0.0,0,0.0,0.0,11.0,10.5,0.5,0,5476.19,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,4.333,3.0,1.333,0,2500.0,10000.0,2.0,2.0,0.0,0,6666.667,10000.0,1.5,1.5,0.0,0,7500.0,10000.0,3.75,3.5,0.25,0,4607.143,10000.0,2.5,2.5,0.0,0,6333.333,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7000.0
802b44166f1c38ec00397c57abdf65b7596b9f0e,2.8,2.4,0.4,0,6301.733,10000.0,1.0,1.0,0.0,0,10000.0,2500.0,2.8,2.1,0.7,0,4733.333,9090.909,1.25,1.125,0.125,0,7986.0,6388.8,3.0,1.5,1.5,0,1000.0,400.0,3.889,3.0,0.889,0,6015.352,8788.8,2.667,1.778,0.889,0,6043.185,7583.3,1.667,1.444,0.222,0,8314.815,8900.0,3.375,2.75,0.625,0,6861.111,7600.0,0.0,0.0,0.0,0,0.0,0.0,6125.181
806b5e171e5cd80e62cc28bc7fb644f6b50399de,3.5,1.5,2.0,0,0.0,0.0,1.0,1.0,0.0,0,10000.0,10000.0,4.0,4.0,0.0,0,4277.778,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,1.5,1.5,0.0,0,5000.0,5000.0,1.0,1.0,0.0,0,10000.0,10000.0,1.25,1.25,0.0,0,8750.0,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5500.0
80a1456c85989c36b524eb16f1afdfa2c5480121,3.0,2.333,0.667,0,6909.722,7500.0,7.333,7.0,0.333,0,4604.396,4285.714,4.222,4.0,0.222,0,7887.422,7950.818,3.75,3.125,0.625,0,6480.634,10000.0,5.333,5.0,0.333,0,7025.733,5000.0,2.25,2.083,0.167,0,7634.2,10000.0,3.455,3.0,0.455,0,6889.105,9909.091,2.222,1.889,0.333,0,7556.741,7500.0,1.5,1.5,0.0,0,8333.333,10000.0,5.9,5.1,0.8,0,6194.994,8333.333,8047.896
80c6f8b8c212e86aac90ea06ba6dff1bad8b5541,2.25,1.75,0.5,0,6194.125,1826.143,2.1,1.35,0.75,0,8740.025,10000.0,1.611,1.333,0.278,0,9048.611,9888.889,1.45,1.2,0.25,1,8997.614,10000.0,1.391,1.174,0.217,0,8844.203,10000.0,2.1,1.9,0.2,0,8303.171,9944.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5165.943
80cb3c3cef8030674baa141475951b20ae73089a,1.0,1.0,0.0,0,5000.0,56.818,2.091,2.091,0.0,0,8381.818,9166.667,2.182,1.909,0.273,0,7343.434,10000.0,4.321,3.679,0.643,0,7160.279,9310.345,2.929,2.286,0.643,0,5433.536,8092.533,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3662.636
80dd54e80df2e8833ebb3927fd55a514dcfe637d,4.833,4.25,0.583,0,8391.135,10000.0,3.364,2.818,0.545,0,7612.121,10000.0,2.724,2.276,0.448,0,7907.567,10000.0,6.357,5.143,1.214,0,5921.848,8666.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3866.667
80fc80505e08153a938e34945ea74064467c5e12,4.0,3.0,1.0,0,5250.0,3500.0,2.3,2.1,0.2,0,8733.755,9500.0,3.0,2.0,1.0,0,6516.667,9090.909,2.8,2.8,0.0,0,5548.083,8000.0,2.333,1.0,1.333,0,5833.333,3000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3309.091
8142efda300bc5bd5a3368d957f2904fb41a6062,1.5,1.333,0.167,0,8416.667,5850.0,1.5,1.5,0.0,0,3750.0,85.227,1.5,1.5,0.0,1,9040.0,9700.0,4.0,1.0,3.0,0,2500.0,833.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1646.856
816aa6a9aceb1014260977a52d4ad600065ed4d2,3.458,3.083,0.375,0,8009.364,9371.4,2.143,1.643,0.5,0,7321.429,10000.0,1.375,1.25,0.125,0,9259.208,7272.727,2.062,1.812,0.25,0,7683.025,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3664.413
816dc441871b06aa3616402b7d2635c5b77f3d8f,4.788,3.909,0.879,0,6924.973,8918.919,5.286,3.857,1.429,0,6319.843,9285.714,2.567,1.667,0.9,0,6904.225,10000.0,3.611,2.944,0.667,0,7451.981,10000.0,2.0,1.667,0.333,0,6666.667,10000.0,2.65,2.45,0.2,0,8182.133,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5820.463
81f9930593d1612075b0a4831e1219e9ebbe5aac,3.394,2.394,1.0,0,5899.85,8918.919,2.714,2.143,0.571,0,6844.048,9285.714,1.633,1.3,0.333,0,8105.556,10000.0,2.111,2.111,0.0,0,8256.056,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,2.0,1.8,0.2,0,8873.785,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5820.463
81fbb8b81316a0ddabd7838b1b9ecfaee762f70f,2.333,2.333,0.0,0,8148.037,10000.0,4.0,4.0,0.0,0,1866.667,118.182,3.286,2.952,0.286,0,7094.952,9523.81,1.667,1.167,0.5,0,8333.333,10000.0,1.714,1.643,0.071,0,9223.345,10000.0,1.333,1.333,0.0,0,10000.0,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4964.199
81fcf2e137c8587b8663ffec7ba1d8184be705b7,1.667,1.5,0.167,0,8666.667,4285.714,1.0,1.0,0.0,0,10000.0,8000.0,1.0,1.0,0.0,0,10000.0,6250.0,1.429,0.714,0.714,0,5476.19,5000.0,1.0,1.0,0.0,0,1875.0,267.857,1.0,0.857,0.143,0,8571.429,6000.0,3.333,1.333,2.0,0,5952.381,3000.0,1.222,1.111,0.111,0,9444.444,9000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4180.357
820104bdd2c9a722be349ae3a23eb42926eac969,3.364,2.0,1.364,0,5718.434,8909.091,2.75,1.75,1.0,0,6125.0,1120.69,3.917,3.25,0.667,0,4890.783,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2002.978
825e4001677d8644d6df773aea2f924c45d47318,1.0,0.0,1.0,0,0.0,0.0,7.143,4.214,2.929,0,2848.108,9333.333,2.867,2.2,0.667,0,6801.93,10000.0,4.25,2.917,1.333,0,4951.118,10000.0,5.3,3.5,1.8,0,4970.952,4300.0,5.889,3.556,2.333,0,3767.621,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4363.333
82ab2a968469bfa6a3dd02ca619f80a440ff3b98,1.4,1.2,0.2,0,8685.7,10000.0,3.0,2.0,1.0,0,4166.667,1250.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1125.0
82edc69e489959e8b7453b8e3c89c11f2e3e4830,1.444,1.222,0.222,0,8066.667,8000.0,1.25,1.0,0.25,0,8750.0,5714.286,2.5,1.5,1.0,0,1000.0,400.0,2.75,2.0,0.75,0,5907.738,8750.0,2.375,1.375,1.0,0,6956.792,8000.0,1.25,1.0,0.25,0,8750.0,8000.0,3.5,2.5,1.0,0,771.3,183.643,1.222,1.0,0.222,0,8888.889,9000.0,4.5,2.5,2.0,0,4833.333,9000.0,1.5,1.0,0.5,0,7500.0,6000.0,6304.793
82f9404672305675b631cad221087429c078b8ea,3.875,2.875,1.0,0,4416.667,5454.545,2.0,1.429,0.571,0,7583.333,8625.0,1.0,1.0,0.0,0,10000.0,1666.667,2.625,1.5,1.125,0,5208.333,5833.333,2.4,1.4,1.0,0,5800.0,3454.545,3.714,1.714,2.0,0,5257.124,4805.5,3.429,2.429,1.0,0,5054.635,5000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3483.959
8319f9e5000e715c176f1de5d0e33da0b25481f3,4.5,3.8,0.7,0,6628.761,10000.0,1.0,1.0,0.0,0,10000.0,3750.0,2.8,1.8,1.0,0,6361.4,9700.0,3.6,1.7,1.9,0,5009.524,9090.909,1.7,1.7,0.0,0,8762.883,10000.0,2.333,2.0,0.333,0,6370.133,4000.0,2.5,2.2,0.3,0,6880.0,10000.0,2.5,2.0,0.5,0,6892.533,9900.0,2.25,2.125,0.125,0,7877.1,7352.5,2.556,2.556,0.0,0,8425.926,9000.0,8279.341
835496e3328ccd7ac2ffed3867840e1dce5da83f,4.0,1.0,3.0,0,1666.5,6666.0,3.0,2.0,1.0,0,8037.215,9000.0,2.9,1.9,1.0,0,6832.857,10000.0,8.667,6.333,2.333,0,5221.833,4800.0,3.1,2.5,0.6,0,7326.667,9090.909,3.667,2.167,1.5,0,4370.278,5333.3,2.875,2.875,0.0,0,7854.083,8000.0,3.0,2.111,0.889,0,5537.037,9000.0,2.0,1.7,0.3,0,7166.667,10000.0,3.833,3.75,0.083,0,5036.594,4059.0,7594.921
83c0d2f69c3628797f0d6f343c4cd6276dc9d15e,2.7,2.6,0.1,0,8386.15,10000.0,1.6,1.4,0.2,0,7066.667,5625.0,6.25,3.75,2.5,0,3410.714,3500.0,2.0,1.4,0.6,0,7283.333,9090.909,1.5,1.5,0.0,0,9125.0,10000.0,1.2,1.2,0.0,0,9366.667,10000.0,1.8,1.3,0.5,0,7579.6,9000.0,2.444,2.444,0.0,0,8395.3,9000.0,1.9,1.9,0.0,0,8833.333,10000.0,1.778,1.444,0.333,0,6925.926,9000.0,8521.591
83d335d59714648643c6ca68c522a9a37bc9d8ae,2.5,1.0,1.5,0,3250.0,1000.0,1.0,1.0,0.0,0,10000.0,10000.0,3.8,2.9,0.9,0,5971.314,10000.0,3.333,3.0,0.333,0,7083.333,10000.0,2.5,2.0,0.5,0,6570.833,8888.889,1.0,1.0,0.0,0,10000.0,3333.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4322.222
83e22c7d80399e360122a5d33f26844b8c04a6af,4.0,3.0,1.0,0,2500.0,5000.0,5.0,4.0,1.0,0,2698.413,10000.0,2.0,2.0,0.0,0,5000.0,10000.0,2.0,1.0,1.0,0,6666.667,10000.0,5.0,3.75,1.25,0,2833.333,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5500.0
83e4ca230ab9b35d221d09d335850af44966b772,1.5,1.0,0.5,0,1730.5,692.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,69.22
840d07858c03f80f4695056e2cc7d0c474b83a25,1.875,1.875,0.0,0,8645.833,8888.889,3.308,1.385,1.923,0,5935.531,8857.143,1.667,1.667,0.0,0,4444.444,6666.667,1.6,1.6,0.0,0,8757.35,10000.0,2.0,2.0,0.0,0,5714.0,1666.667,3.0,2.5,0.5,0,7255.35,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4607.937
844f5db2e7e31ae51eba025480679ed7e4708ac6,1.5,1.0,0.5,0,7500.0,10000.0,3.7,2.2,1.5,0,7860.444,10000.0,4.1,3.7,0.4,0,6479.719,10000.0,1.75,1.75,0.0,0,7468.75,10000.0,3.2,1.5,1.7,0,4709.524,10000.0,3.5,2.1,1.4,0,6349.978,10000.0,4.5,2.8,1.7,0,5614.593,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,3.0,2.0,1.0,0,6666.667,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,10000.0
